Gyro_X,Gyro_Y,Time,Gesture,Type
-32.93,-100.87,0,286,U
-5.60,-127.15,50,286,U
1.28,-140.80,100,286,U
15.08,-146.07,150,286,U
-13.39,-120.71,200,286,U
-0.19,-101.51,250,286,U
7.75,-66.99,300,286,U
-6.18,-38.25,350,286,U
1.95,-24.28,400,286,U
2.89,2.31,450,286,U
4.29,1.55,0,287,U
-0.23,-17.11,50,287,U
-31.87,-45.64,100,287,U
15.67,-91.68,150,287,U
6.75,-133.98,200,287,U
5.30,-175.19,250,287,U
7.63,-145.55,300,287,U
10.34,-145.37,350,287,U
43.14,-96.09,400,287,U
14.47,-54.52,450,287,U
0.94,0.37,0,288,U
3.85,-1.53,50,288,U
0.60,4.97,100,288,U
1.18,1.60,150,288,U
-0.41,-3.44,200,288,U
-18.15,-18.03,250,288,U
-32.73,-98.01,300,288,U
36.82,-176.74,350,288,U
31.23,-160.54,400,288,U
8.07,-132.42,450,288,U
46.15,-50.57,0,289,U
24.35,-70.86,50,289,U
50.89,-93.91,100,289,U
22.41,-89.97,150,289,U
45.88,-92.16,200,289,U
35.82,-92.27,250,289,U
39.67,-89.31,300,289,U
26.16,-68.89,350,289,U
12.39,-50.77,400,289,U
14.61,-47.52,450,289,U
10.60,-32.51,0,290,U
12.59,-38.12,50,290,U
1.33,-47.95,100,290,U
3.47,-58.42,150,290,U
7.08,-83.65,200,290,U
7.60,-81.53,250,290,U
3.61,-80.68,300,290,U
2.68,-81.35,350,290,U
-2.25,-78.90,400,290,U
-0.88,-77.91,450,290,U
-2.03,-44.67,0,291,U
-0.49,-88.45,50,291,U
22.87,-96.05,100,291,U
13.29,-123.15,150,291,U
17.08,-81.46,200,291,U
7.39,-105.79,250,291,U
-22.20,-96.07,300,291,U
11.19,-106.06,350,291,U
-33.88,-114.18,400,291,U
33.01,-106.72,450,291,U
13.93,-76.23,0,292,U
18.63,-92.05,50,292,U
4.40,-89.43,100,292,U
7.00,-105.15,150,292,U
-49.56,-81.85,200,292,U
-2.84,-95.41,250,292,U
-20.69,-104.67,300,292,U
11.35,-93.63,350,292,U
-8.67,-83.96,400,292,U
16.70,-68.13,450,292,U
7.39,-8.87,0,293,U
16.13,-43.15,50,293,U
19.41,-91.15,100,293,U
36.95,-144.11,150,293,U
8.48,-153.39,200,293,U
-62.23,-170.79,250,293,U
7.28,-175.87,300,293,U
-44.10,-178.06,350,293,U
-7.45,-142.43,400,293,U
-29.19,-91.82,450,293,U
2.97,2.79,0,294,U
2.14,2.29,50,294,U
5.28,-4.15,100,294,U
15.11,-10.18,150,294,U
-7.11,-8.45,200,294,U
-9.73,-41.41,250,294,U
9.43,-100.53,300,294,U
-1.02,-129.53,350,294,U
-4.29,-176.41,400,294,U
-20.75,-127.51,450,294,U
39.89,-0.97,0,295,R
83.87,-5.19,50,295,R
90.32,-8.59,100,295,R
108.89,7.35,150,295,R
126.85,1.33,200,295,R
175.29,-11.73,250,295,R
163.75,-42.33,300,295,R
133.82,-34.65,350,295,R
145.86,-41.09,400,295,R
85.50,-19.79,450,295,R
2.30,2.47,0,296,R
1.82,1.34,50,296,R
3.48,0.24,100,296,R
5.43,1.92,150,296,R
28.81,1.71,200,296,R
56.96,1.11,250,296,R
104.69,0.85,300,296,R
95.37,2.14,350,296,R
120.21,0.97,400,296,R
98.33,-2.79,450,296,R
212.18,-4.43,0,297,R
194.47,16.37,50,297,R
92.29,23.23,100,297,R
87.84,27.82,150,297,R
77.83,-20.82,200,297,R
92.86,-26.50,250,297,R
105.64,-56.85,300,297,R
102.93,-42.33,350,297,R
81.78,-55.90,400,297,R
10.42,-28.09,450,297,R
190.51,-6.80,0,298,R
203.45,10.62,50,298,R
85.63,47.80,100,298,R
154.97,-31.59,150,298,R
91.83,-17.99,200,298,R
75.28,5.11,250,298,R
21.39,10.39,300,298,R
45.23,1.71,350,298,R
49.51,-0.51,400,298,R
51.49,-10.85,450,298,R
83.73,-20.69,0,299,R
172.19,-53.34,50,299,R
164.03,-30.85,100,299,R
174.74,-17.59,150,299,R
160.11,-5.74,200,299,R
177.42,-8.70,250,299,R
136.19,7.01,300,299,R
135.79,1.16,350,299,R
148.02,5.00,400,299,R
96.47,16.70,450,299,R
-0.25,3.35,0,300,R
2.87,-4.01,50,300,R
-0.58,1.98,100,300,R
-1.34,2.06,150,300,R
-1.08,3.02,200,300,R
-1.07,0.93,250,300,R
16.00,-1.90,300,300,R
99.49,-19.02,350,300,R
219.12,-55.61,400,300,R
219.12,-36.81,450,300,R
136.78,-31.59,0,301,R
145.45,-32.76,50,301,R
164.48,-24.95,100,301,R
171.86,-11.49,150,301,R
143.69,11.09,200,301,R
134.99,-17.03,250,301,R
161.22,-40.51,300,301,R
137.00,-41.49,350,301,R
99.88,-26.99,400,301,R
13.35,-4.71,450,301,R
-5.36,48.21,0,318,U
-17.08,26.97,50,318,U
-5.53,7.67,100,318,U
8.51,-23.07,150,318,U
7.48,-20.97,200,318,U
7.91,5.90,250,318,U
-24.17,11.23,300,318,U
-6.99,2.46,350,318,U
-6.97,-14.33,400,318,U
30.31,16.14,450,318,U
6.41,-33.35,0,319,U
-29.56,-67.95,50,319,U
56.78,-85.31,100,319,U
10.43,-108.57,150,319,U
15.60,-134.55,200,319,U
-26.11,-117.74,250,319,U
-8.93,-132.13,300,319,U
-39.52,-111.53,350,319,U
-1.69,-96.98,400,319,U
-34.87,-85.89,450,319,U
6.51,18.61,0,320,U
-9.11,-8.73,50,320,U
-2.49,1.10,100,320,U
-3.71,-22.19,150,320,U
-8.31,-24.73,200,320,U
-50.65,-78.75,250,320,U
-17.75,-127.24,300,320,U
-34.45,-149.39,350,320,U
31.69,-160.69,400,320,U
-23.04,-151.55,450,320,U
-61.28,-86.82,0,321,U
-13.24,-91.81,50,321,U
-34.33,-106.86,100,321,U
37.59,-96.37,150,321,U
14.39,-120.56,200,321,U
6.16,-143.67,250,321,U
5.24,-141.39,300,321,U
-10.13,-91.49,350,321,U
29.45,-28.81,400,321,U
-2.65,-5.23,450,321,U
-8.95,-103.87,0,322,U
2.41,-109.72,50,322,U
16.37,-143.31,100,322,U
-14.12,-107.99,150,322,U
-11.79,-93.87,200,322,U
-10.51,-86.61,250,322,U
-22.94,-61.89,300,322,U
-11.34,-67.57,350,322,U
-11.39,-44.31,400,322,U
0.23,-22.18,450,322,U
1.03,2.81,0,323,U
-5.29,-11.84,50,323,U
1.08,-38.09,100,323,U
-7.03,-64.80,150,323,U
34.21,-45.47,200,323,U
-8.19,-137.06,250,323,U
7.07,-117.63,300,323,U
-16.89,-133.97,350,323,U
-21.83,-91.86,400,323,U
-0.76,-72.26,450,323,U
-14.76,-127.09,0,324,U
-2.79,-117.25,50,324,U
13.16,-130.98,100,324,U
-8.10,-98.64,150,324,U
2.23,-92.93,200,324,U
-9.93,-84.58,250,324,U
5.17,-65.35,300,324,U
-5.95,-53.47,350,324,U
-0.53,-47.03,400,324,U
11.73,-35.50,450,324,U
6.73,-67.50,0,325,U
1.93,-112.94,50,325,U
20.32,-135.44,100,325,U
-2.74,-156.75,150,325,U
-8.75,-106.89,200,325,U
-16.53,-91.43,250,325,U
-11.51,-35.10,300,325,U
4.23,-40.11,350,325,U
-10.72,-31.39,400,325,U
0.75,-16.91,450,325,U
-19.22,-25.78,0,326,U
-11.90,-74.35,50,326,U
-45.69,-134.35,100,326,U
45.46,-174.95,150,326,U
-45.11,-162.29,200,326,U
9.23,-145.48,250,326,U
-37.43,-88.33,300,326,U
-12.61,-74.21,350,326,U
0.51,-44.71,400,326,U
-1.63,-39.95,450,326,U
-22.11,-33.10,0,327,U
-48.17,-100.99,50,327,U
-25.17,-110.66,100,327,U
6.83,-128.70,150,327,U
-19.71,-143.47,200,327,U
10.63,-113.15,250,327,U
-0.98,-124.73,300,327,U
-38.27,-119.38,350,327,U
-17.56,-96.71,400,327,U
0.33,-55.37,450,327,U
62.75,-15.93,0,328,R
72.88,-11.27,50,328,R
146.63,-19.83,100,328,R
177.25,-6.35,150,328,R
173.00,-7.07,200,328,R
194.35,-3.00,250,328,R
213.03,-6.30,300,328,R
150.03,-5.81,350,328,R
81.93,-12.69,400,328,R
72.41,-13.95,450,328,R
61.85,-20.32,0,329,R
87.95,-20.21,50,329,R
110.57,-18.52,100,329,R
149.15,-17.21,150,329,R
175.21,1.43,200,329,R
211.10,-0.53,250,329,R
219.12,-1.73,300,329,R
204.93,15.45,350,329,R
172.35,8.61,400,329,R
157.13,8.84,450,329,R
36.87,9.71,0,330,R
68.06,-10.17,50,330,R
174.90,-34.11,100,330,R
181.35,-17.87,150,330,R
154.19,-20.24,200,330,R
173.63,-6.21,250,330,R
170.07,-4.03,300,330,R
178.87,-9.09,350,330,R
145.41,-1.73,400,330,R
96.25,7.73,450,330,R
28.63,4.34,0,331,R
59.06,1.47,50,331,R
88.93,1.10,100,331,R
122.02,1.05,150,331,R
132.35,3.38,200,331,R
98.48,1.77,250,331,R
89.24,8.47,300,331,R
151.29,-13.05,350,331,R
96.30,-15.30,400,331,R
79.73,-8.15,450,331,R
189.13,3.19,0,332,R
147.11,2.68,50,332,R
146.28,-5.81,100,332,R
132.28,0.22,150,332,R
157.40,1.53,200,332,R
139.65,-16.15,250,332,R
193.05,-28.08,300,332,R
198.15,-35.58,350,332,R
168.50,-45.84,400,332,R
125.61,-22.78,450,332,R
188.41,-33.89,0,333,R
181.74,-25.49,50,333,R
163.75,-18.61,100,333,R
121.27,-43.34,150,333,R
149.53,-40.38,200,333,R
124.97,-2.34,250,333,R
128.71,1.05,300,333,R
164.36,-8.54,350,333,R
139.25,-10.35,400,333,R
94.38,-44.43,450,333,R
71.62,-12.97,0,334,R
144.50,-20.05,50,334,R
219.12,-31.47,100,334,R
218.10,-28.39,150,334,R
194.58,-3.53,200,334,R
172.00,-8.11,250,334,R
179.57,-8.83,300,334,R
197.03,-14.39,350,334,R
170.67,-8.19,400,334,R
77.73,-38.24,450,334,R
77.39,-9.13,0,335,R
41.68,-6.13,50,335,R
47.74,4.65,100,335,R
26.85,6.09,150,335,R
46.16,13.57,200,335,R
183.40,2.31,250,335,R
219.12,-35.03,300,335,R
219.12,4.84,350,335,R
219.12,17.85,400,335,R
218.63,22.99,450,335,R
111.29,-12.67,0,336,R
130.04,-3.45,50,336,R
134.87,-4.62,100,336,R
170.55,-10.15,150,336,R
206.44,-8.44,200,336,R
219.12,5.98,250,336,R
206.20,-36.41,300,336,R
48.34,-29.94,350,336,R
-17.37,8.05,400,336,R
-21.99,9.45,450,336,R
4.01,-1.40,0,337,R
-25.81,1.43,50,337,R
-35.70,2.59,100,337,R
-13.79,-0.91,150,337,R
47.06,-2.03,200,337,R
219.12,2.73,250,337,R
219.12,-2.19,300,337,R
219.12,-14.80,350,337,R
219.12,-40.55,400,337,R
175.86,-6.15,450,337,R
-4.05,63.85,0,338,D
-18.66,74.04,50,338,D
4.75,92.99,100,338,D
-1.83,106.78,150,338,D
-33.84,112.05,200,338,D
-22.41,102.66,250,338,D
2.86,99.53,300,338,D
-33.69,81.59,350,338,D
-20.55,69.76,400,338,D
21.18,38.99,450,338,D
12.04,100.27,0,339,D
12.31,96.45,50,339,D
3.80,44.79,100,339,D
25.94,21.73,150,339,D
-10.85,23.15,200,339,D
3.56,11.64,250,339,D
-19.91,20.55,300,339,D
-9.03,-8.59,350,339,D
-4.23,-0.63,400,339,D
-2.89,-4.27,450,339,D
29.35,10.38,0,340,D
11.31,55.86,50,340,D
1.26,66.62,100,340,D
-41.92,54.59,150,340,D
-23.82,75.19,200,340,D
-27.80,72.79,250,340,D
-19.47,53.71,300,340,D
16.08,75.87,350,340,D
39.83,66.68,400,340,D
-4.26,12.30,450,340,D
26.64,75.36,0,341,D
7.35,84.57,50,341,D
-25.76,92.53,100,341,D
35.00,66.74,150,341,D
37.51,83.17,200,341,D
-41.07,99.46,250,341,D
-16.41,40.12,300,341,D
1.40,2.58,350,341,D
-8.21,15.51,400,341,D
-1.19,15.84,450,341,D
0.97,38.48,0,342,D
-23.29,59.07,50,342,D
0.99,39.65,100,342,D
-9.25,31.72,150,342,D
-25.75,47.99,200,342,D
14.29,31.79,250,342,D
-10.61,57.20,300,342,D
23.59,37.71,350,342,D
8.09,25.95,400,342,D
19.77,15.41,450,342,D
6.89,48.11,0,343,D
-52.39,59.49,50,343,D
-21.85,36.73,100,343,D
-49.21,25.87,150,343,D
3.88,23.19,200,343,D
-11.64,22.49,250,343,D
5.46,24.33,300,343,D
-3.07,30.16,350,343,D
-0.22,12.57,400,343,D
10.21,13.20,450,343,D
-30.37,44.11,0,344,D
6.97,27.33,50,344,D
40.29,36.15,100,344,D
10.68,71.08,150,344,D
46.71,54.09,200,344,D
21.48,65.72,250,344,D
-5.31,46.90,300,344,D
3.80,38.64,350,344,D
-14.05,30.98,400,344,D
-12.74,6.77,450,344,D
30.83,41.05,0,345,D
-21.20,98.78,50,345,D
-24.31,67.49,100,345,D
22.94,24.54,150,345,D
18.11,42.17,200,345,D
-28.05,33.87,250,345,D
17.27,-6.48,300,345,D
8.39,9.55,350,345,D
4.70,4.37,400,345,D
-4.23,7.91,450,345,D
14.21,34.39,0,346,D
117.75,47.37,50,346,D
44.11,72.97,100,346,D
65.92,74.79,150,346,D
-8.90,93.11,200,346,D
-18.60,49.49,250,346,D
14.11,46.09,300,346,D
-4.63,66.58,350,346,D
-27.44,37.46,400,346,D
3.33,0.26,450,346,D
56.48,42.52,0,347,D
79.23,60.69,50,347,D
29.15,71.03,100,347,D
34.42,84.71,150,347,D
-38.53,64.62,200,347,D
3.86,23.63,250,347,D
16.26,28.93,300,347,D
-12.91,30.31,350,347,D
8.56,1.10,400,347,D
19.37,15.40,450,347,D
-61.53,11.51,0,348,L
-79.73,13.28,50,348,L
-85.22,9.75,100,348,L
-123.29,15.65,150,348,L
-103.99,2.09,200,348,L
-95.15,11.02,250,348,L
-153.44,20.61,300,348,L
-98.25,2.16,350,348,L
-101.39,4.65,400,348,L
-131.69,38.79,450,348,L
-71.55,8.77,0,349,L
-102.12,12.45,50,349,L
-108.75,14.47,100,349,L
-106.37,8.24,150,349,L
-86.01,29.37,200,349,L
-135.37,34.77,250,349,L
-43.67,19.36,300,349,L
-107.14,37.72,350,349,L
-91.45,23.23,400,349,L
-62.82,23.17,450,349,L
-1.78,3.17,0,350,L
0.29,3.84,50,350,L
1.11,0.21,100,350,L
-0.46,4.69,150,350,L
1.73,2.06,200,350,L
-0.58,6.82,250,350,L
-1.17,6.83,300,350,L
0.59,2.50,350,350,L
-1.82,7.58,400,350,L
-0.81,2.03,450,350,L
-186.79,6.01,0,351,L
-20.79,-11.58,50,351,L
-190.39,17.93,100,351,L
-62.31,-2.77,150,351,L
-109.01,33.89,200,351,L
-90.57,1.34,250,351,L
-52.77,17.94,300,351,L
-62.17,35.69,350,351,L
-69.18,11.20,400,351,L
22.27,-34.70,450,351,L
-3.64,1.44,0,352,L
-14.61,1.25,50,352,L
-48.45,2.35,100,352,L
-159.06,11.79,150,352,L
-172.63,-3.92,200,352,L
-191.77,-10.55,250,352,L
-217.78,6.97,300,352,L
-217.78,2.78,350,352,L
-152.63,-5.43,400,352,L
-90.69,-5.14,450,352,L
-175.17,-10.83,0,353,L
-180.65,1.54,50,353,L
-168.11,8.00,100,353,L
-141.15,15.36,150,353,L
-133.96,3.27,200,353,L
-92.99,7.87,250,353,L
-71.10,19.50,300,353,L
-55.69,0.22,350,353,L
-9.88,0.44,400,353,L
6.48,4.79,450,353,L
-126.64,14.91,0,354,L
-217.78,3.23,50,354,L
-143.33,-8.58,100,354,L
-138.09,0.93,150,354,L
-107.03,-1.55,200,354,L
-120.46,16.44,250,354,L
-123.11,5.31,300,354,L
-118.07,-2.19,350,354,L
-147.62,-20.13,400,354,L
-39.30,-1.55,450,354,L
-217.78,1.19,0,355,L
-217.78,-6.37,50,355,L
-206.40,20.49,100,355,L
-183.06,9.87,150,355,L
-111.10,10.12,200,355,L
-72.79,7.69,250,355,L
-57.97,3.45,300,355,L
-5.86,-1.73,350,355,L
9.16,-10.27,400,355,L
66.12,-5.86,450,355,L
-213.92,21.90,0,356,L
-217.78,23.17,50,356,L
-207.37,5.63,100,356,L
-204.93,24.75,150,356,L
-138.69,22.79,200,356,L
-106.73,-3.80,250,356,L
-67.64,4.45,300,356,L
-51.89,2.67,350,356,L
23.31,-8.54,400,356,L
33.64,6.18,450,356,L
-168.69,-15.83,0,357,L
-193.17,-17.93,50,357,L
-217.78,3.74,100,357,L
-166.55,-5.35,150,357,L
-161.73,15.57,200,357,L
-121.17,16.48,250,357,L
-87.09,-6.67,300,357,L
-60.51,-19.16,350,357,L
-32.25,-1.89,400,357,L
9.74,-7.83,450,357,L
0.27,1.39,0,358,F
0.27,1.53,50,358,F
0.33,1.54,100,358,F
0.17,1.43,150,358,F
0.15,1.39,200,358,F
0.13,1.41,250,358,F
0.37,1.43,300,358,F
0.21,1.35,350,358,F
0.18,1.45,400,358,F
0.35,1.37,450,358,F
0.21,1.39,0,359,F
0.36,1.48,50,359,F
0.21,1.43,100,359,F
0.39,1.57,150,359,F
0.20,1.51,200,359,F
0.23,1.42,250,359,F
0.13,1.48,300,359,F
0.34,1.39,350,359,F
0.35,1.48,400,359,F
0.15,1.35,450,359,F
0.41,1.42,0,360,F
0.15,1.31,50,360,F
0.03,1.53,100,360,F
0.13,1.36,150,360,F
0.32,1.43,200,360,F
0.19,1.46,250,360,F
0.33,1.49,300,360,F
0.09,1.24,350,360,F
0.31,1.47,400,360,F
0.13,1.31,450,360,F
0.05,1.47,0,361,F
0.07,1.37,50,361,F
0.17,1.44,100,361,F
0.12,1.45,150,361,F
0.33,1.47,200,361,F
0.23,1.38,250,361,F
0.16,1.54,300,361,F
0.26,1.47,350,361,F
0.28,1.37,400,361,F
0.29,1.43,450,361,F
0.37,1.43,0,362,F
0.16,1.39,50,362,F
0.13,1.38,100,362,F
0.18,1.51,150,362,F
0.18,1.49,200,362,F
0.03,1.54,250,362,F
0.29,1.44,300,362,F
0.25,1.39,350,362,F
0.13,1.59,400,362,F
0.31,1.34,450,362,F
0.19,1.49,0,363,F
0.25,1.49,50,363,F
0.25,1.39,100,363,F
0.07,1.53,150,363,F
0.33,1.53,200,363,F
0.23,1.49,250,363,F
0.21,1.37,300,363,F
0.27,1.53,350,363,F
0.26,1.44,400,363,F
0.34,1.54,450,363,F
0.21,1.37,0,364,F
0.08,1.51,50,364,F
0.11,1.39,100,364,F
0.25,1.45,150,364,F
0.23,1.55,200,364,F
0.25,1.38,250,364,F
0.31,1.39,300,364,F
0.27,1.49,350,364,F
0.13,1.43,400,364,F
0.25,1.35,450,364,F
0.21,1.49,0,365,F
0.07,1.37,50,365,F
0.22,1.57,100,365,F
0.26,1.51,150,365,F
0.05,1.51,200,365,F
0.27,1.39,250,365,F
0.32,1.47,300,365,F
0.21,1.44,350,365,F
0.27,1.31,400,365,F
0.29,1.43,450,365,F
0.36,1.51,0,366,F
0.20,1.52,50,366,F
0.27,1.53,100,366,F
0.15,1.41,150,366,F
0.24,1.43,200,366,F
0.27,1.39,250,366,F
0.15,1.37,300,366,F
0.02,1.31,350,366,F
0.25,1.39,400,366,F
0.07,1.47,450,366,F
-91.25,-118.55,0,367,U
6.91,-131.83,50,367,U
-31.73,-85.79,100,367,U
-11.99,-109.81,150,367,U
-15.42,-90.45,200,367,U
-17.18,-110.64,250,367,U
10.36,-96.35,300,367,U
-8.89,-70.65,350,367,U
1.25,-45.34,400,367,U
22.54,-37.13,450,367,U
-6.89,-41.91,0,368,U
11.72,-89.82,50,368,U
8.21,-120.25,100,368,U
18.99,-166.41,150,368,U
-30.11,-134.37,200,368,U
-30.01,-108.10,250,368,U
-17.49,-89.39,300,368,U
-6.04,-75.40,350,368,U
0.35,-44.84,400,368,U
14.49,-13.94,450,368,U
-38.73,-86.97,0,369,U
-20.29,-119.26,50,369,U
-56.43,-171.03,100,369,U
-16.81,-142.57,150,369,U
-14.43,-92.72,200,369,U
1.82,-66.03,250,369,U
-34.65,-78.57,300,369,U
-11.36,-67.35,350,369,U
-36.54,-83.07,400,369,U
-50.01,-83.13,450,369,U
-19.49,-47.40,0,370,U
-40.28,-92.58,50,370,U
-53.18,-112.10,100,370,U
10.38,-126.31,150,370,U
7.57,-97.96,200,370,U
22.26,-98.51,250,370,U
38.00,-83.09,300,370,U
21.96,-94.70,350,370,U
10.52,-74.12,400,370,U
-0.94,-47.84,450,370,U
-9.27,-42.55,0,371,U
-18.67,-32.53,50,371,U
-29.73,-64.95,100,371,U
-1.41,-59.80,150,371,U
-3.23,-84.49,200,371,U
15.28,-101.98,250,371,U
19.75,-116.82,300,371,U
5.39,-92.46,350,371,U
2.57,-99.10,400,371,U
5.85,-71.82,450,371,U
-2.89,-0.76,0,372,U
-11.21,-15.19,50,372,U
-10.41,-45.26,100,372,U
16.71,-56.23,150,372,U
3.67,-93.78,200,372,U
19.63,-122.49,250,372,U
15.63,-127.49,300,372,U
3.79,-133.65,350,372,U
-6.85,-91.16,400,372,U
3.06,-64.69,450,372,U
-20.80,-56.81,0,373,U
-21.83,-81.93,50,373,U
-0.66,-104.21,100,373,U
24.09,-104.29,150,373,U
19.93,-123.03,200,373,U
8.99,-83.42,250,373,U
17.12,-63.59,300,373,U
-8.52,-37.29,350,373,U
14.19,-27.61,400,373,U
2.03,-13.36,450,373,U
2.43,-5.34,0,374,U
-17.10,-37.82,50,374,U
-3.12,-39.41,100,374,U
-28.72,-94.71,150,374,U
16.17,-145.53,200,374,U
15.79,-124.55,250,374,U
44.05,-120.01,300,374,U
35.65,-100.49,350,374,U
26.71,-78.62,400,374,U
6.35,-35.99,450,374,U
-21.01,-82.24,0,375,U
-5.59,-105.75,50,375,U
11.75,-134.62,100,375,U
10.59,-132.40,150,375,U
28.34,-114.52,200,375,U
23.98,-75.98,250,375,U
27.53,-69.12,300,375,U
16.11,-17.61,350,375,U
6.98,-0.09,400,375,U
12.22,9.03,450,375,U
-24.07,-71.28,0,376,U
-23.00,-80.16,50,376,U
2.72,-81.94,100,376,U
12.87,-96.37,150,376,U
21.03,-84.76,200,376,U
20.38,-88.75,250,376,U
20.10,-70.57,300,376,U
22.51,-59.83,350,376,U
17.33,-38.00,400,376,U
22.37,-13.79,450,376,U
-5.59,-32.69,0,377,U
-18.39,-53.46,50,377,U
8.82,-76.37,100,377,U
-6.17,-104.47,150,377,U
15.69,-102.11,200,377,U
18.11,-102.69,250,377,U
22.88,-74.28,300,377,U
19.73,-64.15,350,377,U
14.88,-51.50,400,377,U
5.45,-41.38,450,377,U
61.47,5.20,0,378,R
132.35,-13.07,50,378,R
194.29,-13.67,100,378,R
178.62,5.49,150,378,R
137.06,-40.45,200,378,R
105.27,-25.97,250,378,R
85.35,-26.71,300,378,R
107.88,-39.43,350,378,R
29.28,-17.61,400,378,R
55.49,14.27,450,378,R
86.28,-29.15,0,379,R
100.41,-34.49,50,379,R
137.49,-21.83,100,379,R
134.73,-14.41,150,379,R
170.00,-15.77,200,379,R
174.56,-11.56,250,379,R
184.55,-17.99,300,379,R
112.27,-19.21,350,379,R
117.03,-21.90,400,379,R
31.50,-14.51,450,379,R
-1.65,3.11,0,380,R
-0.73,1.57,50,380,R
1.82,-1.63,100,380,R
21.19,1.05,150,380,R
16.92,-2.36,200,380,R
-3.63,7.88,250,380,R
3.25,3.70,300,380,R
-1.36,3.99,350,380,R
5.84,0.24,400,380,R
87.53,10.23,450,380,R
88.58,1.63,0,381,R
128.64,8.17,50,381,R
112.68,-8.43,100,381,R
129.69,-6.45,150,381,R
136.21,-10.12,200,381,R
109.26,-18.33,250,381,R
111.59,-9.83,300,381,R
96.07,-25.87,350,381,R
57.83,-4.81,400,381,R
35.49,5.17,450,381,R
154.06,-1.87,0,382,R
168.57,4.87,50,382,R
149.67,-1.25,100,382,R
147.95,-0.61,150,382,R
121.95,-3.13,200,382,R
136.03,-4.88,250,382,R
107.11,-26.58,300,382,R
88.07,-23.93,350,382,R
41.67,-17.11,400,382,R
14.71,-9.83,450,382,R
24.68,1.50,0,383,R
39.25,15.59,50,383,R
7.78,4.75,100,383,R
3.40,6.01,150,383,R
59.18,10.08,200,383,R
219.12,40.67,250,383,R
219.12,0.39,300,383,R
214.61,-60.42,350,383,R
89.34,-32.85,400,383,R
35.71,-18.44,450,383,R
154.41,44.93,0,384,R
154.80,43.35,50,384,R
188.15,31.25,100,384,R
188.93,10.71,150,384,R
180.93,-9.75,200,384,R
144.04,-30.05,250,384,R
132.58,-36.59,300,384,R
79.33,-35.37,350,384,R
54.83,-26.63,400,384,R
28.34,-15.77,450,384,R
123.14,16.75,0,385,R
108.10,16.25,50,385,R
100.21,17.01,100,385,R
118.05,19.92,150,385,R
107.27,27.07,200,385,R
110.14,31.52,250,385,R
42.07,-6.74,300,385,R
40.51,-7.58,350,385,R
4.35,-1.31,400,385,R
-2.02,8.03,450,385,R
140.64,-0.46,0,386,R
188.19,10.04,50,386,R
189.19,11.89,100,386,R
201.07,-6.18,150,386,R
178.94,-17.03,200,386,R
132.05,-30.56,250,386,R
100.68,-23.10,300,386,R
58.35,-29.73,350,386,R
40.51,-35.69,400,386,R
30.93,-24.75,450,386,R
0.57,3.15,0,387,R
9.53,0.08,50,387,R
107.91,21.91,100,387,R
193.27,31.23,150,387,R
164.61,15.11,200,387,R
162.03,10.25,250,387,R
178.91,11.39,300,387,R
146.64,-1.67,350,387,R
60.16,-28.92,400,387,R
39.82,-28.82,450,387,R
73.76,67.65,0,388,D
42.45,52.53,50,388,D
42.95,65.08,100,388,D
39.35,64.25,150,388,D
-15.72,32.48,200,388,D
-26.93,35.18,250,388,D
-14.89,23.16,300,388,D
-33.86,31.07,350,388,D
-18.69,11.94,400,388,D
-12.99,13.09,450,388,D
22.95,-23.50,0,389,D
-16.46,42.73,50,389,D
14.16,112.35,100,389,D
-17.57,72.35,150,389,D
25.66,72.25,200,389,D
-10.15,83.91,250,389,D
18.07,65.43,300,389,D
-5.81,61.83,350,389,D
1.77,39.28,400,389,D
-8.56,6.71,450,389,D
-16.39,67.99,0,390,D
-1.51,109.51,50,390,D
18.18,91.75,100,390,D
35.12,93.63,150,390,D
18.72,51.16,200,390,D
4.50,38.60,250,390,D
2.81,26.59,300,390,D
-5.11,7.24,350,390,D
0.72,-6.22,400,390,D
-4.87,-10.63,450,390,D
-3.09,51.47,0,391,D
-5.13,71.92,50,391,D
-4.78,69.27,100,391,D
-10.73,70.39,150,391,D
-23.29,44.55,200,391,D
-16.42,40.14,250,391,D
-16.98,60.17,300,391,D
-2.65,65.09,350,391,D
6.75,66.53,400,391,D
9.11,49.88,450,391,D
6.35,37.58,0,392,D
6.88,53.11,50,392,D
4.80,69.50,100,392,D
7.88,74.59,150,392,D
11.42,86.47,200,392,D
12.69,71.88,250,392,D
1.91,50.53,300,392,D
-4.77,34.96,350,392,D
-10.79,25.97,400,392,D
-8.12,22.24,450,392,D
14.83,36.79,0,393,D
20.39,46.85,50,393,D
42.47,57.43,100,393,D
41.01,79.20,150,393,D
15.65,75.19,200,393,D
-0.78,35.12,250,393,D
-12.70,22.15,300,393,D
11.43,27.04,350,393,D
3.35,31.23,400,393,D
-19.46,52.30,450,393,D
-22.53,4.69,0,394,D
-19.87,7.17,50,394,D
-17.56,-2.76,100,394,D
29.11,-25.63,150,394,D
11.53,-8.40,200,394,D
-7.55,1.63,250,394,D
11.87,-2.39,300,394,D
0.01,-0.41,350,394,D
-0.80,1.75,400,394,D
-1.68,-3.67,450,394,D
9.88,16.28,0,395,D
19.98,42.82,50,395,D
43.39,71.60,100,395,D
-18.14,71.55,150,395,D
35.81,52.33,200,395,D
35.61,13.21,250,395,D
-3.71,39.60,300,395,D
2.97,32.02,350,395,D
27.51,23.97,400,395,D
